id,failure
28341,0.5387
28342,0.637
28343,0.4197
28344,0.4779
28345,0.4209
28346,0.513
28347,0.4834
28348,0.3144
28349,0.4974
28350,0.2726
28351,0.1422
28352,0.6151
28353,0.6806
28354,0.4294
28355,0.3807
28356,0.4166
28357,0.4234
28358,0.5102
28359,0.4493
28360,0.5498
28361,0.6785
28362,0.2851
28363,0.4295
28364,0.427
28365,0.4031
28366,0.7966
28367,0.5065
28368,0.6159
28369,0.6693
28370,0.4506
28371,0.3713
28372,0.6005
28373,0.53
28374,0.7569
28375,0.3905
28376,0.366
28377,0.4162
28378,0.4068
28379,0.5188
28380,0.5205
28381,0.6269
28382,0.3917
28383,0.5142
28384,0.4225
28385,0.3897
28386,0.69
28387,0.4983
28388,0.5598
28389,0.3237
28390,0.5229
28391,0.5401
28392,0.3341
28393,0.1484
28394,0.4864
28395,0.328
28396,0.5173
28397,0.4926
28398,0.6593
28399,0.3816
28400,0.4374
28401,0.5153
28402,0.4341
28403,0.4831
28404,0.4667
28405,0.5995
28406,0.6673
28407,0.3854
28408,0.4319
28409,0.4683
28410,0.2359
28411,0.272
28412,0.5323
28413,0.5443
28414,0.4766
28415,0.4427
28416,0.5389
28417,0.3761
28418,0.1373
28419,0.3716
28420,0.4195
28421,0.3563
28422,0.72
28423,0.4332
28424,0.6039
28425,0.4325
28426,0.3816
28427,0.5283
28428,0.4218
28429,0.627
28430,0.3761
28431,0.5432
28432,0.5625
28433,0.6333
28434,0.4896
28435,0.2879
28436,0.5439
28437,0.4251
28438,0.6003
28439,0.3086
28440,0.5454
28441,0.2786
28442,0.2835
28443,0.3535
28444,0.336
28445,0.4566
28446,0.6464
28447,0.3963
28448,0.4647
28449,0.6061
28450,0.6538
28451,0.2064
28452,0.5584
28453,0.355
28454,0.2936
28455,0.3373
28456,0.7035
28457,0.5898
28458,0.5057
28459,0.7978
28460,0.5368
28461,0.4841
28462,0.5631
28463,0.4838
28464,0.5578
28465,0.5783
28466,0.8286
28467,0.5653
28468,0.5924
28469,0.6652
28470,0.3386
28471,0.5907
28472,0.3649
28473,0.3152
28474,0.3681
28475,0.5515
28476,0.358
28477,0.4913
28478,0.6406
28479,0.3503
28480,0.3781
28481,0.4985
28482,0.3513
28483,0.5723
28484,0.6486
28485,0.3709
28486,0.738
28487,0.4626
28488,0.2591
28489,0.2447
28490,0.2114
28491,0.4417
28492,0.3827
28493,0.5992
28494,0.3834
28495,0.4109
28496,0.4533
28497,0.3255
28498,0.401
28499,0.5639
28500,0.4514
28501,0.4203
28502,0.4421
28503,0.4094
28504,0.2431
28505,0.4914
28506,0.4808
28507,0.4379
28508,0.6473
28509,0.2747
28510,0.3888
28511,0.6076
28512,0.3442
28513,0.3116
28514,0.2581
28515,0.4933
28516,0.551
28517,0.2783
28518,0.3726
28519,0.1634
28520,0.5184
28521,0.49
28522,0.4216
28523,0.4543
28524,0.3897
28525,0.4957
28526,0.4047
28527,0.36
28528,0.2847
28529,0.5834
28530,0.6619
28531,0.3157
28532,0.479
28533,0.282
28534,0.4929
28535,0.6501
28536,0.3777
28537,0.5528
28538,0.3223
28539,0.716
28540,0.671
28541,0.3552
28542,0.5058
28543,0.5178
28544,0.2827
28545,0.4635
28546,0.4936
28547,0.5533
28548,0.2621
28549,0.7463
28550,0.3676
28551,0.4702
28552,0.5518
28553,0.2887
28554,0.4239
28555,0.4645
28556,0.2978
28557,0.3684
28558,0.5089
28559,0.5134
28560,0.1946
28561,0.5434
28562,0.5253
28563,0.7093
28564,0.4872
28565,0.3352
28566,0.5692
28567,0.3307
28568,0.3111
28569,0.701
28570,0.6007
28571,0.3976
28572,0.5233
28573,0.2997
28574,0.4985
28575,0.53
28576,0.4091
28577,0.4493
28578,0.5924
28579,0.4338
28580,0.5143
28581,0.6249
28582,0.7479
28583,0.4717
28584,0.4019
28585,0.5047
28586,0.1185
28587,0.4878
28588,0.2788
28589,0.6965
28590,0.2405
28591,0.4032
28592,0.2349
28593,0.3806
28594,0.5348
28595,0.3427
28596,0.7968
28597,0.6678
28598,0.4706
28599,0.3161
28600,0.3268
28601,0.7069
28602,0.7094
28603,0.6828
28604,0.7667
28605,0.4893
28606,0.4995
28607,0.6603
28608,0.4566
28609,0.5848
28610,0.4211
28611,0.3258
28612,0.4207
28613,0.4847
28614,0.3581
28615,0.7283
28616,0.6451
28617,0.8498
28618,0.4591
28619,0.8054
28620,0.6526
28621,0.5898
28622,0.484
28623,0.4163
28624,0.6733
28625,0.5361
28626,0.4616
28627,0.3207
28628,0.5724
28629,0.5371
28630,0.4039
28631,0.0758
28632,0.588
28633,0.3441
28634,0.3522
28635,0.7176
28636,0.5831
28637,0.3677
28638,0.409
28639,0.4278
28640,0.2258
28641,0.368
28642,0.4856
28643,0.3938
28644,0.5897
28645,0.1616
28646,0.1841
28647,0.4381
28648,0.4241
28649,0.7137
28650,0.2945
28651,0.4001
28652,0.7131
28653,0.5534
28654,0.3286
28655,0.3492
28656,0.659
28657,0.7894
28658,0.5476
28659,0.2388
28660,0.5626
28661,0.4776
28662,0.322
28663,0.4901
28664,0.336
28665,0.328
28666,0.5684
28667,0.7194
28668,0.3369
28669,0.5006
28670,0.4688
28671,0.835
28672,0.3982
28673,0.3921
28674,0.3952
28675,0.3608
28676,0.6637
28677,0.5422
28678,0.1339
28679,0.4638
28680,0.4162
28681,0.562
28682,0.422
28683,0.7121
28684,0.379
28685,0.4186
28686,0.583
28687,0.5045
28688,0.5004
28689,0.3627
28690,0.4561
28691,0.4394
28692,0.5084
28693,0.1927
28694,0.4833
28695,0.3476
28696,0.6718
28697,0.5381
28698,0.3535
28699,0.6207
28700,0.2704
28701,0.6854
28702,0.4961
28703,0.0764
28704,0.5902
28705,0.4063
28706,0.3988
28707,0.4158
28708,0.4434
28709,0.2828
28710,0.4928
28711,0.4607
28712,0.6043
28713,0.416
28714,0.4441
28715,0.4408
28716,0.2963
28717,0.5515
28718,0.3866
28719,0.4338
28720,0.3685
28721,0.3365
28722,0.4333
28723,0.6728
28724,0.395
28725,0.4559
28726,0.4036
28727,0.4818
28728,0.3153
28729,0.361
28730,0.4276
28731,0.4821
28732,0.5549
28733,0.6098
28734,0.4659
28735,0.3946
28736,0.4434
28737,0.5969
28738,0.4356
28739,0.4586
28740,0.4959
28741,0.6632
28742,0.3749
28743,0.7529
28744,0.5933
28745,0.5083
28746,0.3272
28747,0.5594
28748,0.4051
28749,0.3531
28750,0.6957
28751,0.6273
28752,0.4639
28753,0.3781
28754,0.3781
28755,0.3317
28756,0.3749
28757,0.5642
28758,0.3253
28759,0.4687
28760,0.6697
28761,0.4595
28762,0.556
28763,0.2597
28764,0.4806
28765,0.3924
28766,0.4383
28767,0.3487
28768,0.3444
28769,0.4054
28770,0.5136
28771,0.3239
28772,0.4501
28773,0.5265
28774,0.522
28775,0.6746
28776,0.3143
28777,0.4326
28778,0.5715
28779,0.4338
28780,0.4415
28781,0.4844
28782,0.6736
28783,0.3896
28784,0.5145
28785,0.4134
28786,0.3521
28787,0.3251
28788,0.4238
28789,0.4559
28790,0.5657
28791,0.4764
28792,0.412
28793,0.5078
28794,0.3932
28795,0.3617
28796,0.4125
28797,0.2576
28798,0.4233
28799,0.5571
28800,0.3885
28801,0.1778
28802,0.3241
28803,0.1348
28804,0.515
28805,0.6495
28806,0.3801
28807,0.3732
28808,0.5125
28809,0.4203
28810,0.3694
28811,0.4758
28812,0.5587
28813,0.3789
28814,0.5678
28815,0.4465
28816,0.3694
28817,0.4814
28818,0.3614
28819,0.7423
28820,0.4399
28821,0.3702
28822,0.5268
28823,0.3005
28824,0.4531
28825,0.5433
28826,0.4396
28827,0.4623
28828,0.2518
28829,0.1762
28830,0.3258
28831,0.4499
28832,0.2815
28833,0.4749
28834,0.386
28835,0.5957
28836,0.4906
28837,0.5141
28838,0.4013
28839,0.448
28840,0.418
28841,0.2062
28842,0.4476
28843,0.2039
28844,0.4181
28845,0.4443
28846,0.3631
28847,0.4188
28848,0.3563
28849,0.2601
28850,0.6098
28851,0.3589
28852,0.7205
28853,0.7116
28854,0.5864
28855,0.3749
28856,0.5956
28857,0.3197
28858,0.2078
28859,0.4672
28860,0.6765
28861,0.3842
28862,0.5268
28863,0.3226
28864,0.2401
28865,0.4677
28866,0.4427
28867,0.3622
28868,0.2624
28869,0.2435
28870,0.6503
28871,0.5917
28872,0.4085
28873,0.3617
28874,0.7943
28875,0.3157
28876,0.4282
28877,0.5158
28878,0.4471
28879,0.4492
28880,0.4064
28881,0.4233
28882,0.557
28883,0.2811
28884,0.1497
28885,0.3913
28886,0.6248
28887,0.4399
28888,0.5928
28889,0.5507
28890,0.3184
28891,0.4189
28892,0.443
28893,0.6799
28894,0.3703
28895,0.4665
28896,0.4536
28897,0.4889
28898,0.7285
28899,0.281
28900,0.4306
28901,0.7506
28902,0.401
28903,0.5219
28904,0.2867
28905,0.4751
28906,0.6912
28907,0.6039
28908,0.6518
28909,0.2738
28910,0.6663
28911,0.4991
28912,0.5807
28913,0.4091
28914,0.6158
28915,0.3501
28916,0.5131
28917,0.3241
28918,0.4206
28919,0.4363
28920,0.4844
28921,0.2427
28922,0.5686
28923,0.6521
28924,0.5673
28925,0.3174
28926,0.4492
28927,0.5076
28928,0.392
28929,0.4763
28930,0.4355
28931,0.5419
28932,0.4433
28933,0.3801
28934,0.4543
28935,0.4377
28936,0.4443
28937,0.2632
28938,0.3766
28939,0.4376
28940,0.4136
28941,0.283
28942,0.4773
28943,0.3725
28944,0.2684
28945,0.4922
28946,0.4462
28947,0.6495
28948,0.2046
28949,0.2902
28950,0.4087
28951,0.3712
28952,0.7717
28953,0.3815
28954,0.667
28955,0.4148
28956,0.3766
28957,0.4621
28958,0.5382
28959,0.5339
28960,0.399
28961,0.5366
28962,0.4355
28963,0.1963
28964,0.1815
28965,0.3986
28966,0.4938
28967,0.5814
28968,0.7207
28969,0.443
28970,0.4887
28971,0.3646
28972,0.5228
28973,0.4002
28974,0.4135
28975,0.5081
28976,0.4569
28977,0.2413
28978,0.1756
28979,0.4051
28980,0.3693
28981,0.3633
28982,0.5182
28983,0.3488
28984,0.3259
28985,0.2884
28986,0.4852
28987,0.6811
28988,0.5289
28989,0.3842
28990,0.3666
28991,0.3345
28992,0.3357
28993,0.4372
28994,0.5223
28995,0.5059
28996,0.5539
28997,0.449
28998,0.2832
28999,0.535
29000,0.3124
29001,0.2909
29002,0.446
29003,0.2894
29004,0.5936
29005,0.3967
29006,0.427
29007,0.6498
29008,0.5027
29009,0.7231
29010,0.3435
29011,0.2889
29012,0.5659
29013,0.4329
29014,0.382
29015,0.3463
29016,0.6393
29017,0.4036
29018,0.4876
29019,0.5221
29020,0.6028
29021,0.4365
29022,0.4019
29023,0.5055
29024,0.4997
29025,0.4096
29026,0.5148
29027,0.3093
29028,0.2793
29029,0.5271
29030,0.3455
29031,0.3388
29032,0.3317
29033,0.4558
29034,0.4945
29035,0.2626
29036,0.4006
29037,0.4198
29038,0.3086
29039,0.7052
29040,0.6
29041,0.2672
29042,0.2616
29043,0.5337
29044,0.3744
29045,0.4117
29046,0.5571
29047,0.421
29048,0.4907
29049,0.7488
29050,0.5423
29051,0.4145
29052,0.4495
29053,0.5312
29054,0.4133
29055,0.3478
29056,0.2527
29057,0.5187
29058,0.4466
29059,0.5297
29060,0.345
29061,0.4945
29062,0.5086
29063,0.3668
29064,0.4808
29065,0.3609
29066,0.7673
29067,0.5825
29068,0.5315
29069,0.6659
29070,0.4783
29071,0.5664
29072,0.5434
29073,0.519
29074,0.3828
29075,0.3455
29076,0.6224
29077,0.5565
29078,0.4996
29079,0.3662
29080,0.4292
29081,0.3331
29082,0.6477
29083,0.4203
29084,0.798
29085,0.5996
29086,0.3285
29087,0.5096
29088,0.4669
29089,0.5974
29090,0.5279
29091,0.3533
29092,0.567
29093,0.3474
29094,0.1881
29095,0.3485
29096,0.7347
29097,0.3885
29098,0.458
29099,0.3732
29100,0.2619
29101,0.5384
29102,0.3376
29103,0.3972
29104,0.1979
29105,0.3646
29106,0.4398
29107,0.2916
29108,0.3803
29109,0.5012
29110,0.6657
29111,0.5104
29112,0.5271
29113,0.4147
29114,0.5851
29115,0.4434
29116,0.4009
29117,0.4878
29118,0.5188
29119,0.5365
29120,0.4436
29121,0.366
29122,0.3918
29123,0.5809
29124,0.4188
29125,0.463
29126,0.291
29127,0.3449
29128,0.4556
29129,0.3281
29130,0.6087
29131,0.3813
29132,0.4096
29133,0.7157
29134,0.5346
29135,0.7783
29136,0.253
29137,0.4646
29138,0.4382
29139,0.5466
29140,0.425
29141,0.4492
29142,0.5145
29143,0.5143
29144,0.4494
29145,0.5156
29146,0.7133
29147,0.3173
29148,0.602
29149,0.4948
29150,0.7427
29151,0.5037
29152,0.4702
29153,0.5675
29154,0.4985
29155,0.6152
29156,0.2908
29157,0.5137
29158,0.4912
29159,0.6358
29160,0.2586
29161,0.3423
29162,0.7014
29163,0.4254
29164,0.2987
29165,0.4787
29166,0.4508
29167,0.3974
29168,0.572
29169,0.6621
29170,0.4329
29171,0.5809
29172,0.5646
29173,0.4752
29174,0.346
29175,0.3525
29176,0.5513
29177,0.2813
29178,0.431
29179,0.2826
29180,0.4545
29181,0.788
29182,0.7218
29183,0.5203
29184,0.5226
29185,0.4244
29186,0.292
29187,0.4676
29188,0.4459
29189,0.3491
29190,0.3203
29191,0.3912
29192,0.3737
29193,0.4215
29194,0.1539
29195,0.5402
29196,0.6635
29197,0.516
29198,0.6813
29199,0.4469
29200,0.5891
29201,0.3901
29202,0.6671
29203,0.3867
29204,0.2542
29205,0.649
29206,0.3596
29207,0.5262
29208,0.4729
29209,0.1287
29210,0.332
29211,0.3439
29212,0.4063
29213,0.3836
29214,0.3459
29215,0.6109
29216,0.5308
29217,0.5353
29218,0.2415
29219,0.3748
29220,0.4233
29221,0.7252
29222,0.5529
29223,0.4072
29224,0.4093
29225,0.3327
29226,0.46
29227,0.4669
29228,0.5044
29229,0.4708
29230,0.3334
29231,0.4626
29232,0.4271
29233,0.5112
29234,0.34
29235,0.5636
29236,0.3604
29237,0.3491
29238,0.6252
29239,0.0694
29240,0.5557
29241,0.416
29242,0.5203
29243,0.4582
29244,0.4387
29245,0.3622
29246,0.3986
29247,0.4875
29248,0.4059
29249,0.6855
29250,0.5535
29251,0.4182
29252,0.5171
29253,0.8448
29254,0.5136
29255,0.554
29256,0.4396
29257,0.3977
29258,0.4155
29259,0.4402
29260,0.3662
29261,0.3486
29262,0.3102
29263,0.3093
29264,0.6804
29265,0.4736
29266,0.3416
29267,0.2609
29268,0.4612
29269,0.5479
29270,0.6816
29271,0.337
29272,0.5121
29273,0.6106
29274,0.5238
29275,0.5651
29276,0.5684
29277,0.3125
29278,0.4565
29279,0.3395
29280,0.4632
29281,0.3504
29282,0.5706
29283,0.5058
29284,0.5054
29285,0.2523
29286,0.3581
29287,0.2728
29288,0.8237
29289,0.5787
29290,0.5121
29291,0.3379
29292,0.3643
29293,0.3269
29294,0.4164
29295,0.7393
29296,0.5765
29297,0.179
29298,0.5661
29299,0.4327
29300,0.4067
29301,0.56
29302,0.6158
29303,0.3869
29304,0.5968
29305,0.2793
29306,0.6173
29307,0.6622
29308,0.3238
29309,0.4078
29310,0.644
29311,0.7226
29312,0.5815
29313,0.5696
29314,0.4063
29315,0.3825
29316,0.6553
29317,0.2578
29318,0.6379
29319,0.5137
29320,0.3945
29321,0.6522
29322,0.7627
29323,0.4877
29324,0.8093
29325,0.6134
29326,0.3441
29327,0.7616
29328,0.7052
29329,0.3693
29330,0.3586
29331,0.6638
29332,0.5532
29333,0.3864
29334,0.5568
29335,0.4186
29336,0.2175
29337,0.369
29338,0.4431
29339,0.0579
29340,0.4163
29341,0.5622
29342,0.4225
29343,0.5075
29344,0.6785
29345,0.6672
29346,0.4815
29347,0.4863
29348,0.3654
29349,0.3646
29350,0.5116
29351,0.0839
29352,0.4482
29353,0.5078
29354,0.3881
29355,0.4037
29356,0.6857
29357,0.5699
29358,0.4465
29359,0.6052
29360,0.2925
29361,0.4007
29362,0.5664
29363,0.2291
29364,0.6609
29365,0.3523
29366,0.3528
29367,0.3663
29368,0.3375
29369,0.5488
29370,0.2143
29371,0.544
29372,0.4097
29373,0.4995
29374,0.3576
29375,0.5843
29376,0.4074
29377,0.4199
29378,0.4281
29379,0.4228
29380,0.4127
29381,0.5702
29382,0.6396
29383,0.4797
29384,0.3876
29385,0.4884
29386,0.2174
29387,0.73
29388,0.5934
29389,0.377
29390,0.3684
29391,0.3942
29392,0.389
29393,0.4785
29394,0.3972
29395,0.351
29396,0.6457
29397,0.6622
29398,0.3996
29399,0.5165
29400,0.529
29401,0.3172
29402,0.3165
29403,0.1778
29404,0.3873
29405,0.5422
29406,0.6448
29407,0.3885
29408,0.4372
29409,0.5388
29410,0.242
29411,0.4652
29412,0.4934
29413,0.4079
29414,0.4209
29415,0.4233
29416,0.5462
29417,0.5201
29418,0.4652
29419,0.3978
29420,0.2032
29421,0.5643
29422,0.0382
29423,0.3979
29424,0.4175
29425,0.3665
29426,0.379
29427,0.5989
29428,0.5949
29429,0.527
29430,0.3839
29431,0.3878
29432,0.4804
29433,0.494
29434,0.4787
29435,0.2752
29436,0.8057
29437,0.6855
29438,0.4493
29439,0.5465
29440,0.5882
29441,0.2679
29442,0.7145
29443,0.5049
29444,0.572
29445,0.4176
29446,0.162
29447,0.5286
29448,0.6153
29449,0.5303
29450,0.2795
29451,0.3564
29452,0.5008
29453,0.4184
29454,0.4433
29455,0.7702
29456,0.4067
29457,0.4332
29458,0.4134
29459,0.6044
29460,0.4825
29461,0.3746
29462,0.7714
29463,0.5082
29464,0.5955
29465,0.3935
29466,0.3378
29467,0.2136
29468,0.7127
29469,0.3393
29470,0.6471
29471,0.4565
29472,0.6691
29473,0.4833
29474,0.3878
29475,0.3096
29476,0.6581
29477,0.6459
29478,0.2648
29479,0.7279
29480,0.5698
29481,0.3509
29482,0.7509
29483,0.5914
29484,0.6035
29485,0.3848
29486,0.5887
29487,0.3563
29488,0.3986
29489,0.374
29490,0.4749
29491,0.2972
29492,0.4604
29493,0.4016
29494,0.5651
29495,0.5012
29496,0.4025
29497,0.3844
29498,0.3844
29499,0.4455
29500,0.6513
29501,0.5821
29502,0.5307
29503,0.1984
29504,0.5934
29505,0.3612
29506,0.4197
29507,0.436
29508,0.5583
29509,0.4005
29510,0.4243
29511,0.3058
29512,0.4166
29513,0.3392
29514,0.5308
29515,0.524
29516,0.3643
29517,0.7363
29518,0.3949
29519,0.2117
29520,0.2693
29521,0.1947
29522,0.6172
29523,0.3185
29524,0.4367
29525,0.7455
29526,0.5294
29527,0.4584
29528,0.3894
29529,0.3891
29530,0.2811
29531,0.1833
29532,0.4256
29533,0.1957
29534,0.5154
29535,0.5128
29536,0.4114
29537,0.5856
29538,0.6208
29539,0.7644
29540,0.3969
29541,0.435
29542,0.5145
29543,0.3
29544,0.3967
29545,0.4204
29546,0.4145
29547,0.3241
29548,0.3095
29549,0.3972
29550,0.4926
29551,0.0949
29552,0.4779
29553,0.532
29554,0.5659
29555,0.6244
29556,0.6962
29557,0.4547
29558,0.3698
29559,0.4163
29560,0.4034
29561,0.7164
29562,0.3778
29563,0.5331
29564,0.624
29565,0.5784
29566,0.4195
29567,0.6728
29568,0.5487
29569,0.372
29570,0.5215
29571,0.41
29572,0.6499
29573,0.3657
29574,0.2799
29575,0.5064
29576,0.7277
29577,0.5762
29578,0.6738
29579,0.3293
29580,0.54
29581,0.4249
29582,0.5038
29583,0.3751
29584,0.3485
29585,0.4263
29586,0.4984
29587,0.3934
29588,0.4576
29589,0.3792
29590,0.5557
29591,0.4815
29592,0.4637
29593,0.3239
29594,0.5356
29595,0.5635
29596,0.5524
29597,0.3661
29598,0.384
29599,0.4547
29600,0.4651
29601,0.629
29602,0.6737
29603,0.3156
29604,0.4193
29605,0.4136
29606,0.1547
29607,0.3456
29608,0.3911
29609,0.4361
29610,0.4408
29611,0.6981
29612,0.055
29613,0.5683
29614,0.3302
29615,0.374
29616,0.5722
29617,0.6513
29618,0.6586
29619,0.3777
29620,0.5358
29621,0.2315
29622,0.4262
29623,0.4432
29624,0.2476
29625,0.223
29626,0.4136
29627,0.4361
29628,0.4776
29629,0.6084
29630,0.1391
29631,0.3636
29632,0.3402
29633,0.5798
29634,0.5184
29635,0.3944
29636,0.238
29637,0.629
29638,0.4923
29639,0.2682
29640,0.3597
29641,0.2126
29642,0.4057
29643,0.4175
29644,0.47
29645,0.3553
29646,0.5286
29647,0.3955
29648,0.4356
29649,0.435
29650,0.6035
29651,0.3466
29652,0.4012
29653,0.5229
29654,0.4255
29655,0.5114
29656,0.418
29657,0.4751
29658,0.3476
29659,0.2848
29660,0.3013
29661,0.6384
29662,0.7388
29663,0.405
29664,0.3385
29665,0.783
29666,0.512
29667,0.2878
29668,0.4132
29669,0.4147
29670,0.3576
29671,0.4696
29672,0.4188
29673,0.4324
29674,0.3327
29675,0.3556
29676,0.3162
29677,0.263
29678,0.8295
29679,0.3753
29680,0.4546
29681,0.4802
29682,0.3729
29683,0.4827
29684,0.4269
29685,0.3835
29686,0.4713
29687,0.2891
29688,0.3851
29689,0.5475
29690,0.2871
29691,0.4774
29692,0.4652
29693,0.4092
29694,0.5382
29695,0.3704
29696,0.663
29697,0.559
29698,0.4523
29699,0.4087
29700,0.4575
29701,0.382
29702,0.5793
29703,0.5689
29704,0.2111
29705,0.5037
29706,0.6872
29707,0.3335
29708,0.5825
29709,0.4345
29710,0.7213
29711,0.3022
29712,0.5681
29713,0.2347
29714,0.3869
29715,0.086
29716,0.4759
29717,0.0958
29718,0.348
29719,0.4245
29720,0.5163
29721,0.6465
29722,0.5084
29723,0.3631
29724,0.4291
29725,0.7869
29726,0.3695
29727,0.3737
29728,0.4797
29729,0.5475
29730,0.339
29731,0.4892
29732,0.4493
29733,0.1663
29734,0.3097
29735,0.5235
29736,0.5833
29737,0.3408
29738,0.7886
29739,0.4039
29740,0.5244
29741,0.6701
29742,0.5852
29743,0.388
29744,0.6864
29745,0.2934
29746,0.7622
29747,0.3789
29748,0.658
29749,0.2026
29750,0.5349
29751,0.432
29752,0.3193
29753,0.6677
29754,0.2653
29755,0.5807
29756,0.421
29757,0.3704
29758,0.4128
29759,0.5195
29760,0.3623
29761,0.3953
29762,0.148
29763,0.8213
29764,0.2919
29765,0.4889
29766,0.573
29767,0.4418
29768,0.5609
29769,0.4766
29770,0.5038
29771,0.3393
29772,0.4086
29773,0.6592
29774,0.3653
29775,0.4273
29776,0.267
29777,0.3452
29778,0.3285
29779,0.3448
29780,0.7062
29781,0.3204
29782,0.477
29783,0.2929
29784,0.4416
29785,0.6479
29786,0.5852
29787,0.5005
29788,0.5626
29789,0.3831
29790,0.5391
29791,0.4237
29792,0.5613
29793,0.4275
29794,0.5141
29795,0.5866
29796,0.3493
29797,0.2589
29798,0.3653
29799,0.5807
29800,0.3126
29801,0.4001
29802,0.4108
29803,0.5712
29804,0.4528
29805,0.4779
29806,0.4646
29807,0.5695
29808,0.4554
